Timestamp color_1_R color_1_G color_1_B color_1_proportion color_2_R color_2_G color_2_B color_2_proportion color_3_R color_3_G color_3_B color_3_proportion
2016-01-26_18-32-11 241.6583 237.67296 235.07855 0.5489186828992654 58.177162 57.06282 57.52408 0.25810474135716854 160.8765 153.31544 148.3642 0.19297657574356603
2015-02-09_18-06-12 40.37923 27.166199 21.169582 0.57480109739369 98.27422 79.48504 51.716007 0.27469650205761315 186.46767 154.05437 107.12828 0.15050240054869685
2018-12-29_13-11-40 6.403393 7.7688956 11.143341 0.7156983024691358 22.472065 34.46071 44.586033 0.27302854938271603 156.95158 77.91376 105.93019 0.011273148148148148
2019-03-07_15-15-41 51.36537 46.29161 51.145496 0.44570408950617285 235.3968 243.52791 240.0943 0.3357079475308642 130.89656 128.00517 124.37936 0.21858796296296296
2014-03-10_16-43-04 62.565083 42.84356 25.355522 0.459169921875 215.62497 193.0552 176.35765 0.28439453125 145.60715 114.96437 83.02425 0.256435546875
2016-02-06_16-07-36 226.22383 227.24718 221.09216 0.37643004115226336 29.487473 20.033163 14.485478 0.3762517146776406 178.1883 106.35494 67.38562 0.247318244170096
2019-02-09_17-22-04 7.6027627 4.7210374 25.6601 0.6385926956163396 59.78655 43.26729 130.02422 0.21176144851388246 156.56038 139.00925 215.5947 0.149645855869778
2016-06-25_15-31-43 217.0185 185.79509 225.88786 0.5630324074074075 170.5487 108.482544 120.84293 0.26047453703703705 98.361046 33.612904 35.08171 0.17649305555555556
2015-01-23_14-02-09 234.30676 213.46153 172.83815 0.42701171875 190.51158 117.00138 77.87026 0.34561767578125 72.09349 40.50573 24.80229 0.22737060546875
2015-05-27_12-47-58 105.21572 123.21267 108.13382 0.35316650390625 202.2854 192.95544 183.28032 0.33870361328125 30.275778 36.68489 28.140495 0.3081298828125
2018-10-19_12-26-31 197.73515 202.37204 206.8957 0.43850444513095116 149.77136 146.08301 107.5714 0.2931623931623932 92.110176 91.16867 25.019047 0.26833316170665567
2018-10-30_21-19-38 63.19008 87.36724 106.102036 0.4142755392755393 43.23576 17.830843 14.237738 0.40656796906796905 174.90291 118.46113 82.661804 0.17915649165649167
2015-03-01_20-24-09 222.88013 216.5649 221.20108 0.4472968106995885 29.128994 34.295063 58.612366 0.32684070644718793 186.97905 93.36605 62.594448 0.2258624828532236
2017-07-18_13-19-38 39.620583 28.561424 23.76703 0.5197363683127572 119.8678 96.91558 80.83394 0.3050218621399177 209.43408 191.24402 170.16687 0.1752417695473251
2014-02-07_14-19-24 251.45609 253.23524 254.9833 0.886298828125 185.43115 141.00558 181.24484 0.08525634765625 11.138101 8.822333 13.48468 0.02844482421875
2015-07-27_11-51-49 56.709583 21.399462 37.54218 0.558935546875 179.79 22.855299 194.23802 0.22190185546875 225.78757 178.10378 148.18248 0.21916259765625
2018-11-27_16-08-11 110.45965 61.693222 112.007835 0.41934101654846334 194.93895 98.549934 169.36667 0.3232628335021952 248.47989 204.72708 226.44542 0.25739614994934146
2017-07-22_12-12-36 191.90634 200.77292 204.705 0.5117532578875171 50.484615 61.66086 54.27118 0.2805564128943759 144.65816 125.09234 66.82093 0.20769032921810698
2014-09-15_14-07-12 13.757636 12.646483 14.610149 0.83917724609375 78.57711 76.63127 79.601585 0.08825927734375 186.2086 184.73164 187.46922 0.0725634765625
2016-06-21_13-36-19 228.88506 220.67021 201.36536 0.5124438295255664 50.384907 31.98963 20.352959 0.2875360673572679 178.4854 145.22292 107.29939 0.2000201031171657
2019-06-19_10-18-44 43.302807 27.182148 28.702658 0.6050019290123457 150.03798 80.3851 53.50549 0.2548148148148148 218.1425 195.38274 136.63837 0.1401832561728395
2015-06-05_12-57-38 152.74791 139.99062 100.61319 0.38718505859375 212.69032 193.66806 152.65005 0.3263720703125 73.41161 37.593105 33.68063 0.28644287109375
2016-11-15_16-17-05 31.019262 6.139821 2.6525621 0.5812251055228583 192.92528 66.92117 18.738846 0.3121841745437251 237.60168 182.36172 138.63641 0.10659071993341657
2017-10-22_11-51-47 224.84035 221.55676 218.82497 0.5132793209876543 199.91115 140.10481 88.3096 0.2615560699588477 86.6828 56.431118 39.716446 0.22516460905349794
2018-09-11_17-30-48 77.82844 22.049456 53.936756 0.5356321313075844 170.43282 156.98466 230.22917 0.25104185734334006 209.95866 76.12132 68.21034 0.2133260113490756
2015-07-19_11-19-32 225.7116 194.40305 169.59459 0.4663391632373114 116.888145 126.094505 139.19052 0.28161265432098764 36.318638 35.237877 80.11244 0.25204818244170096
2018-12-02_16-12-10 20.184032 22.378822 57.895374 0.544675925925926 49.777092 68.65999 167.38701 0.29430696559503666 181.37584 185.02022 214.92825 0.1610171084790374
2016-06-08_14-34-57 219.97893 193.4324 163.3548 0.6338760288065843 164.61716 132.89761 93.09616 0.19084276406035666 57.388184 37.97041 19.232069 0.17528120713305897
2017-11-24_16-20-33 13.97804 13.97804 13.97804 0.49917438271604936 81.77825 81.77825 81.77825 0.31548611111111113 202.04092 202.04092 202.04092 0.1853395061728395
2015-03-30_14-05-40 234.81691 212.9239 159.81004 0.44067138671875 43.59807 37.993782 31.989231 0.37978759765625 188.9703 155.98322 89.53939 0.179541015625
2016-04-23_20-21-13 12.068389 8.200022 30.685736 0.6933701989026063 15.685145 8.007496 174.21297 0.2703935185185185 159.03026 142.3593 171.24014 0.03623628257887517
2016-06-13_16-04-37 0.41257593 0.41257593 0.4315226 0.977764060356653 233.65172 233.65172 233.8997 0.013165294924554184 110.74555 110.74555 111.1569 0.009070644718792866
2015-12-07_17-03-15 241.59628 240.1989 240.05862 0.5533749422098937 62.370796 49.932983 41.952488 0.23030898443519804 187.06812 102.48274 91.157486 0.2163160733549083
2016-07-13_16-13-50 35.456825 32.537014 16.250551 0.41189386145404666 219.09932 197.27863 164.32576 0.3513014403292181 127.91902 116.301506 74.802666 0.23680469821673525
2013-09-30_04-11-30 51.15375 8.6057205 28.088316 0.67855224609375 136.79456 47.965275 58.298416 0.1951123046875 201.3749 151.02824 134.27365 0.12633544921875
2014-03-27_17-58-09 49.429173 10.30684 46.8476 0.391123046875 230.1324 192.91684 171.24936 0.31056884765625 31.441338 10.479035 178.02135 0.29830810546875
2017-07-09_11-04-50 35.163998 24.818962 14.19196 0.6662894375857339 112.45259 76.49446 39.717995 0.26776748971193415 218.93697 194.46736 142.09335 0.06594307270233196
2015-03-26_13-16-41 106.004074 129.3788 126.00906 0.53068115234375 239.47443 90.929726 97.05751 0.24648681640625 236.42567 198.40201 166.21489 0.22283203125
2017-07-23_22-06-17 8.298383 1.759038 21.488327 0.7111472196430414 105.00705 22.391006 70.42933 0.17814531104921077 213.05048 68.75949 174.52571 0.11070746930774786
2017-08-23_13-23-39 34.68065 36.792816 23.098488 0.42511574074074077 113.34624 124.855255 115.7565 0.30119984567901237 190.46545 208.53624 198.96957 0.2736844135802469
2016-10-22_13-35-59 38.36232 25.854166 31.85054 0.5708630788943804 113.23896 104.19726 109.79358 0.27011105009457564 231.30316 229.5414 232.30171 0.15902587101104398
2015-12-10_15-32-03 206.03845 211.94748 213.27194 0.49671110083731446 53.84731 59.86114 47.65615 0.283088046437561 146.7948 144.54872 95.12539 0.22020085272512457
2017-07-09_16-04-58 129.64291 129.64291 129.64291 0.39116775056174663 41.45075 41.45075 41.45075 0.3239274999304925 207.62947 207.62947 207.62947 0.28490474950776085
2019-02-25_16-09-43 241.24019 247.26636 245.50589 0.4040779320987654 44.486767 53.658474 60.040825 0.36158371913580245 101.1651 167.63452 158.2695 0.2343383487654321
2015-08-27_10-30-20 41.172062 21.032387 24.545542 0.8721728515625 110.96423 40.29359 18.767761 0.0896923828125 203.56595 109.71857 39.87241 0.038134765625
2018-04-30_16-30-11 70.10556 30.855932 86.65236 0.4430388036062378 75.05256 40.38751 198.36855 0.3659706993177388 207.29312 204.2836 223.44104 0.1909904970760234
2019-03-14_10-24-22 245.64455 243.26137 243.76103 0.6180671296296296 57.753418 48.121883 50.70099 0.19202932098765432 161.56392 154.1606 156.73686 0.18990354938271606
2015-04-19_15-31-45 206.67177 111.21548 56.62868 0.55291259765625 59.261883 36.97339 27.593472 0.230107421875 240.59251 231.4092 197.09523 0.21697998046875
2019-02-18_09-08-20 4.1027565 1.8217831 0.9727813 0.9123439643347051 84.10562 12.8838 29.416338 0.04836334019204389 221.14723 15.23927 69.73847 0.03929269547325103
2018-02-17_14-09-44 53.905254 20.257805 15.218788 0.4025764232106901 27.122023 62.416355 86.29101 0.33125572030020134 177.37553 100.38665 74.79592 0.26616785648910857
2015-07-25_17-00-22 26.183674 14.462717 32.496418 0.5403360768175584 156.67065 91.096085 46.234447 0.2907947530864198 220.18916 188.17157 135.0524 0.16886917009602195
2016-02-10_19-13-33 199.13644 154.6506 113.74388 0.34147286821705425 55.385098 31.96391 35.032192 0.3386915015790985 15.0253315 70.34023 133.03722 0.31983563020384725
2018-01-10_16-22-18 7.656614 27.580791 43.045006 0.6853998628257888 48.704597 69.01473 110.145256 0.20854252400548698 149.25385 169.77179 204.92043 0.10605761316872428
2015-07-26_13-58-57 231.15964 232.40508 230.3338 0.5056009945130315 214.12367 127.484085 87.197945 0.24810442386831275 64.70728 79.839485 75.711 0.2462945816186557
2015-06-08_18-10-48 143.0303 92.168915 93.97595 0.41694091796875 47.624218 33.972897 36.09696 0.33950439453125 210.79848 172.22427 142.30829 0.2435546875
2016-07-12_10-34-25 71.13593 64.21087 75.34062 0.46695109338061463 114.08462 97.6922 104.63284 0.3739324763593381 202.33147 162.72708 133.59409 0.1591164302600473
2014-02-14_13-54-41 35.352974 19.86285 19.085241 0.60516357421875 117.477234 78.61388 57.83876 0.31954345703125 210.78447 192.95311 182.06712 0.07529296875
2016-10-26_15-12-23 185.56422 197.71022 209.93483 0.4168454218106996 46.567657 46.23414 20.541645 0.39235082304526747 146.33401 121.58613 77.540405 0.19080375514403292
2014-06-23_14-07-13 42.05077 34.947582 34.86639 0.45988525390625 89.84848 95.64845 111.73235 0.3677197265625 244.17758 238.99792 231.26624 0.17239501953125
2015-09-03_11-27-02 30.670046 26.290884 23.972294 0.48193479938271605 101.88079 89.69113 94.514404 0.3258179012345679 175.22723 169.2304 188.88515 0.19224729938271604
2016-07-24_20-40-35 24.975092 17.426338 15.088086 0.509506719108489 143.61736 93.72101 82.189095 0.2597148475909538 212.40617 188.07878 167.10764 0.2307784333005572
2016-09-26_14-41-46 68.811935 57.03235 44.397984 0.3922440843621399 33.16161 129.37025 183.80151 0.3189377572016461 114.82146 160.94833 201.25023 0.288818158436214
2016-04-05_10-59-16 219.9339 199.23163 170.42204 0.5511016803840878 176.63478 147.06451 110.00185 0.2835982510288066 67.80816 40.561714 29.136147 0.16530006858710564
2016-03-31_16-15-04 218.71251 190.71123 160.78413 0.5289994855967078 54.58798 46.85168 42.51011 0.3294367283950617 168.82169 132.11034 98.74966 0.14156378600823044
2015-12-19_20-46-58 21.110147 10.511814 19.592125 0.6604638203017833 105.799126 74.03406 103.267296 0.19938871742112482 228.04501 218.31714 219.35033 0.1401474622770919
2014-07-24_14-26-55 238.61745 228.3757 180.84834 0.46176025390625 84.16887 20.247221 39.840446 0.28740478515625 190.69862 130.69516 72.97678 0.2508349609375
2015-03-16_16-00-17 235.24236 213.07593 160.7017 0.43194091796875 70.76943 33.81866 27.531134 0.38429443359375 193.40019 159.17702 91.5858 0.1837646484375
2016-06-03_16-01-53 213.44304 190.66582 160.8711 0.5521030521262003 171.59174 140.8243 95.13902 0.2440440672153635 68.90946 40.14744 22.648058 0.2038528806584362
2018-04-04_12-00-52 229.34276 220.44403 229.08826 0.6234456037586186 187.63916 180.38097 184.57607 0.263785160778571 124.92544 126.79459 131.64021 0.11276923546281042
2014-10-28_15-43-19 81.774574 22.615719 27.987858 0.39606201171875 185.63054 101.67748 107.719086 0.37921142578125 246.65726 236.56839 230.18349 0.2247265625
2015-03-23_18-26-36 208.40001 218.45735 215.43018 0.499130859375 77.07326 76.21951 58.249104 0.266591796875 202.37878 159.3689 112.95179 0.23427734375
2016-07-23_23-05-10 61.581528 33.567852 72.28587 0.49497599451303154 115.39484 75.89771 153.11263 0.3329835390946502 168.47258 103.66096 232.87167 0.17204046639231824
2016-04-22_22-08-15 231.21443 189.33684 137.95798 0.41555298353909464 73.32819 53.393993 37.06742 0.2946330589849108 173.26747 120.1486 81.723015 0.28981395747599453
2019-06-02_13-20-10 235.27554 228.39684 203.63533 0.37002314814814813 166.6922 156.30066 142.226 0.34673418209876544 96.31077 83.35555 68.209114 0.28324266975308643
2017-03-20_15-49-42 56.402245 53.62652 50.820732 0.41266889574759946 138.61345 120.593346 96.16767 0.3133453360768176 230.51701 200.30943 186.01822 0.273985768175583
2018-11-02_11-47-37 6.41503 16.525038 16.468637 0.6513670267489712 14.84315 57.829582 59.331486 0.29905735596707816 145.48581 167.6984 153.32428 0.049575617283950615
2014-07-31_14-02-26 76.930916 29.287607 50.416847 0.43962158203125 196.75856 122.995865 71.8258 0.28701171875 238.58853 210.8521 165.63683 0.27336669921875
2015-12-16_14-02-27 72.99022 59.086193 62.00031 0.5632793209876543 139.15436 125.377815 117.724174 0.2480838477366255 228.45671 213.8509 205.53772 0.18863683127572017
2019-03-03_17-20-20 80.38 70.82117 77.1478 0.4069077932098765 145.72963 124.350395 129.12854 0.3719656635802469 196.19698 193.87267 230.54271 0.22112654320987654
2018-11-07_12-30-06 11.705399 4.1195116 10.60047 0.8591848436051335 89.61836 45.51816 48.864723 0.10701459034792368 171.32692 157.9373 155.0737 0.033800566046942856
2018-12-12_15-36-12 39.278076 30.807793 29.631685 0.3544581618655693 214.03339 192.92047 176.8831 0.35129561042524005 134.42819 95.756355 83.345894 0.2942462277091907
2019-06-21_11-59-51 10.834506 4.6771054 8.551036 0.8282273477543219 40.948074 33.714306 55.677742 0.1391723134393189 164.64136 76.02055 129.49742 0.03260033880635913
2015-09-26_06-53-48 67.74389 14.4175825 28.940607 0.5930924211248285 152.79408 75.937195 42.03494 0.2721810699588477 209.86705 190.53969 99.81839 0.13472650891632373
2014-05-10_19-05-08 12.379788 9.352942 14.973577 0.44506591796875 255.56084 255.60422 255.60971 0.43767822265625 139.68973 74.288124 85.656975 0.117255859375
2017-12-01_13-29-31 83.071304 35.140755 42.431137 0.6024126984126984 210.32349 149.08594 145.444 0.24774391534391535 63.70859 171.12462 209.60797 0.14984338624338625
2017-10-18_13-38-12 52.534027 19.446144 16.154654 0.5783726889987186 201.16817 67.89068 14.44531 0.3680715723961194 239.21733 194.36649 88.25612 0.053555738605161995
2014-07-18_16-48-58 49.654346 42.81305 40.465267 0.37904541015625 179.69293 196.18492 218.84755 0.32559814453125 130.457 138.52937 154.10233 0.2953564453125
2017-10-08_14-16-03 29.865534 5.2755094 6.058397 0.6991772413081605 136.54979 18.631025 46.098824 0.2134542969152997 234.70753 113.48635 142.0745 0.08736846177653977
2018-01-20_09-12-55 230.44966 199.82755 202.68282 0.4309722222222222 196.99054 130.25313 120.697525 0.3989981995884774 90.42247 70.04433 62.85218 0.17002957818930042
2015-04-23_14-14-44 235.13333 213.6937 161.08427 0.433388671875 39.85123 61.61551 33.684547 0.38121826171875 192.56317 159.2429 91.96686 0.18539306640625
2013-09-24_20-51-58 229.12558 203.82288 167.48419 0.5995397069503182 91.2478 71.42248 51.20148 0.21750982528087487 161.98232 127.32055 100.11308 0.18295046776880686
2016-07-23_19-03-45 217.41953 219.29979 225.24423 0.5127843330055719 176.91917 127.9556 97.80225 0.26476892822025566 60.70608 43.234623 35.50671 0.2224467387741724
2015-07-26_14-24-15 249.23265 250.03224 246.0106 0.5167578125 163.04732 175.57442 165.588 0.27712646484375 65.90279 72.033966 94.546616 0.20611572265625
2017-12-10_13-08-49 31.372444 13.206079 11.116023 0.6256883443776647 100.79227 100.37412 101.93395 0.26149894693584014 213.45264 203.17905 189.44028 0.1128127086864951
2018-05-16_12-01-47 120.06664 107.774284 62.62829 0.45171419206817437 178.26985 167.22284 136.2239 0.3650196656833825 55.996338 43.023323 22.994404 0.18326614224844312
2018-11-21_16-56-56 25.676569 25.383778 17.276 0.48575142845398117 92.95259 82.89827 72.81201 0.26427220783491595 157.08325 171.958 177.24171 0.24997636371110288
2016-02-24_17-00-30 217.87543 194.6549 168.4359 0.614863683127572 44.671078 31.495302 22.995646 0.21618741426611798 163.31514 137.8651 108.28923 0.16894890260631001
2017-05-16_11-59-09 39.12689 33.083546 29.628061 0.4714243498817967 202.16833 197.02258 169.93741 0.38355168111373783 125.99228 106.61328 87.574 0.14502396900446546
2019-04-02_16-05-40 204.96779 240.22504 239.16873 0.42505787037037035 50.271965 51.62377 37.165543 0.4061188271604938 135.98425 122.7335 89.12788 0.1688233024691358
2016-08-01_14-12-15 4.33152 4.962975 17.112627 0.5938361625514403 8.152054 29.8582 76.12661 0.2480787037037037 15.185272 88.47057 167.4299 0.15808513374485597
2016-04-21_22-05-34 189.38441 144.27167 87.42734 0.3608915880825475 218.91011 195.54369 150.64331 0.3249316659833265 75.59724 82.10375 55.79183 0.31417674593412603
2017-02-04_16-00-50 81.92245 47.515224 37.666496 0.47242283950617286 24.62707 10.924224 7.70674 0.42013803155006857 199.85902 161.94934 102.47685 0.10743912894375858
2018-10-05_15-37-39 29.025398 17.83572 6.173156 0.5771913580246913 130.40964 71.65229 25.109539 0.3467650462962963 208.1175 171.11253 123.839806 0.07604359567901235
2017-11-30_14-39-14 153.15205 187.78288 223.89748 0.4123063539730206 66.05782 32.865948 35.739037 0.35423280423280423 190.37773 84.182976 67.82087 0.23346084179417512
2018-06-20_13-59-02 22.851418 42.962975 50.222317 0.47100494233937396 184.08942 222.72427 239.49724 0.2737628897431204 69.82127 116.95061 145.59058 0.25523216791750564
2017-03-24_15-51-19 239.19933 237.2188 236.53728 0.49954284828761814 61.397175 63.11026 53.133144 0.3507567539645643 162.77116 149.62605 126.50893 0.14970039774781754
2014-02-19_16-13-11 75.563095 69.488045 72.4951 0.4289453125 149.96603 117.461685 101.68214 0.4130908203125 204.56728 178.69377 154.37787 0.1579638671875
2014-07-11_14-43-45 48.41278 43.769306 40.50176 0.40608642578125 119.228516 108.11171 101.507195 0.3409375 211.33037 197.52621 188.6466 0.25297607421875
2016-02-05_10-56-52 242.76978 202.41446 130.33025 0.3740380658436214 36.06962 11.395584 11.6846 0.3590895061728395 141.61395 72.77468 33.86465 0.2668724279835391
2016-02-06_15-05-08 41.581757 33.93615 39.123043 0.3536394032921811 218.46744 215.88838 219.96716 0.34221064814814817 158.73573 115.81573 103.99213 0.30414994855967076
2016-12-04_14-08-44 170.15265 140.9859 124.143585 0.5125115740740741 212.46225 215.4946 220.59314 0.26613940329218105 66.01308 50.92201 48.205093 0.22134902263374487
2018-07-27_20-19-44 190.55338 204.2795 221.20277 0.5536487888217707 69.79088 46.85307 51.55351 0.2607984013667704 177.27473 122.18738 83.539406 0.1855528098114589
2013-05-03_22-19-03 36.296898 19.620998 24.771978 0.40755692255115555 121.93189 67.85097 65.16441 0.3339260540817634 178.01004 143.14029 125.62005 0.25851702336708104
